(0.5527765535254339, 0.8026490066225166, 0.5759645954411006, 0.8938741721854304) (0.08066900603561294, 0.1675496688741722, 0.10569191267159625, 0.2670529801324503)
(0.5876442138582134, 0.8243377483443709, 0.6083405564813925, 0.9057947019867549) (0.09198542922510819, 0.1956953642384106, 0.11983894190820908, 0.30612582781456954)
(0.5965815784418356, 0.8332781456953643, 0.6162283651771654, 0.9105960264900662) (0.0936315851941306, 0.20413907284768212, 0.12300461334338647, 0.3205298013245033)
(0.5968908155656285, 0.8344370860927153, 0.6165917404834493, 0.9117549668874172) (0.09594654860441955, 0.20943708609271522, 0.1248558557510765, 0.32400662251655626)
(0.6034510646914334, 0.8336092715231788, 0.622979197859141, 0.910430463576159) (0.09530376293304675, 0.20827814569536424, 0.12427675911652467, 0.32317880794701986)
(0.6037635734438486, 0.8374172185430464, 0.6220888217664545, 0.909933774834437) (0.09372997669424764, 0.20794701986754968, 0.12332252613610477, 0.3251655629139073)
(0.600219725549666, 0.8316225165562914, 0.6202743416132377, 0.9102649006622516) (0.09409052035752673, 0.2054635761589404, 0.12402962482663078, 0.32450331125827814)
(0.6015443019731908, 0.8341059602649007, 0.6211369720657459, 0.911092715231788) (0.0944117438871087, 0.20728476821192052, 0.12511922660851788, 0.32864238410596025)
(0.600683662129063, 0.8302980132450332, 0.6218198367944568, 0.9134105960264901) (0.0948187875518076, 0.21026490066225165, 0.12423825814547393, 0.3271523178807947)
(0.5990488025214641, 0.8334437086092715, 0.6185100438513644, 0.9100993377483444) (0.09555300686190797, 0.20811258278145695, 0.1237011894593192, 0.32003311258278144)
(0.5975921291249645, 0.8322847682119205, 0.6175175564026828, 0.9102649006622516) (0.09532080999912175, 0.20927152317880796, 0.12459294168818473, 0.3256622516556291)
(0.5976997880372507, 0.8311258278145696, 0.6173291062641356, 0.9081125827814569) (0.0969077355246879, 0.21026490066225165, 0.12764135639209584, 0.33211920529801325)
(0.6002920602075198, 0.8312913907284768, 0.6204419959098083, 0.9105960264900662) (0.09774313358497286, 0.21456953642384105, 0.12567807268229347, 0.3256622516556291)
(0.5983011092479672, 0.8339403973509933, 0.6173946937702347, 0.909271523178808) (0.0956732996365029, 0.2052980132450331, 0.12745985316672334, 0.3312913907284768)
(0.6033841426710915, 0.8339403973509933, 0.6225401679331456, 0.9091059602649006) (0.09704017420629066, 0.20927152317880796, 0.12688305858142018, 0.32798013245033114)
(0.6027801976886363, 0.8321192052980132, 0.6222927040285521, 0.9089403973509934) (0.09490358118908036, 0.2076158940397351, 0.12468266853040653, 0.3258278145695364)
(0.599325641708825, 0.8311258278145696, 0.6196716170419337, 0.9114238410596026) (0.09590870790578522, 0.2074503311258278, 0.12629562371990405, 0.32798013245033114)
(0.6014801353112139, 0.8337748344370861, 0.6214719699282011, 0.9124172185430464) (0.09668507019540383, 0.2097682119205298, 0.12667958044197533, 0.32880794701986754)
(0.5992515694964342, 0.8332781456953643, 0.6190579421221634, 0.9114238410596026) (0.09521829407281994, 0.20894039735099337, 0.12515240354380278, 0.32814569536423843)
(0.6007246333191673, 0.8314569536423841, 0.6215121420146069, 0.9134105960264901) (0.0948786014363233, 0.20430463576158941, 0.126167608885154, 0.32864238410596025)
(0.5946386015000679, 0.8286423841059603, 0.6158293757519958, 0.9120860927152318) (0.0953110458407038, 0.20844370860927153, 0.12517925298303817, 0.32682119205298016)
(0.5955810827174401, 0.8289735099337748, 0.6164195426332981, 0.9107615894039736) (0.0932829083443977, 0.20480132450331126, 0.1237490551888338, 0.3259933774834437)
(0.5934761871196392, 0.8281456953642384, 0.6142920494121026, 0.909933774834437) (0.09586129043250587, 0.21026490066225165, 0.12505540121505845, 0.3269867549668874)
(0.5991562942477952, 0.830794701986755, 0.6193179036960426, 0.9102649006622516) (0.09678958998756033, 0.21125827814569537, 0.1255466586945108, 0.3256622516556291)
(0.5961090570872182, 0.8291390728476821, 0.6168830552243291, 0.9109271523178808) (0.0933816032781008, 0.2009933774834437, 0.12484467062352424, 0.32549668874172183)
